id,hhb,hbo2,ca,na
12653,8.499514,4.0094433,6.327956,3.5433884
12654,9.854633,3.9121869,8.163347,3.2253225
12655,3.913386,3.5579886,8.379288,2.203395
12656,6.17306,3.6970477,7.890747,3.0572586
12657,8.702921,2.6265256,9.927453,3.312123
12658,4.7762837,3.7255955,12.303211,2.2778459
12659,1.1303687,3.4030836,8.197244,4.4422216
12660,7.3949604,3.1033342,9.064173,4.600374
12661,5.101856,4.358674,11.739497,3.1345663
12662,5.6457486,3.7927234,10.129875,1.9035354
12663,7.0814123,3.917497,8.167647,3.9938245
12664,7.7061744,4.083688,9.161539,2.759903
12665,6.2016892,3.87776,5.5553894,3.168521
12666,7.071403,5.0561266,10.291845,3.7038417
12667,7.2973294,3.812153,5.472211,4.22762
12668,2.9847593,3.675869,7.696029,2.2827609
12669,8.697652,4.370251,8.455311,2.073024
12670,5.91978,4.073181,7.9752064,2.4908729
12671,2.6204462,3.4449902,9.784666,1.9742432
12672,10.737598,4.6044655,8.561939,1.5679901
12673,5.142197,3.62989,9.331348,2.8775337
12674,7.254865,4.698775,5.829205,4.194739
12675,9.756334,3.9648638,5.8077855,2.4120264
12676,1.0341042,4.0154133,7.3163896,3.6215503
12677,7.9620743,4.0060043,11.035849,2.5724502
12678,10.528291,3.6934164,7.8333797,2.8789551
12679,7.1945868,3.6168718,9.563177,3.0853531
12680,12.386733,4.604587,10.405915,3.6951747
12681,10.307433,4.517031,8.1034155,3.309577
12682,5.14964,4.5092096,6.9580164,2.5681074
12683,4.850635,4.5590787,6.8023205,2.690064
12684,9.320885,4.5539746,8.295769,2.504494
12685,6.066225,3.3454912,7.1719418,1.764209
12686,12.939135,3.8632705,9.64933,5.04256
12687,3.195749,4.8321586,4.1360664,2.5204225
12688,8.573823,4.527525,7.2542024,2.1861143
12689,4.895753,3.9038508,10.509962,3.387122
12690,9.587897,4.355378,9.325742,2.7825136
12691,7.208529,4.16862,9.33613,4.399913
12692,5.693486,3.5958555,8.668102,2.4011612
12693,11.296778,3.6490643,9.669234,2.4499967
12694,7.9178715,4.2034063,9.090229,2.1037064
12695,11.939385,4.2959847,10.6862545,3.2524412
12696,10.046657,4.7430043,10.855357,4.2522726
12697,8.041277,3.8297658,7.850289,3.8219025
12698,3.3421848,3.431743,8.018164,3.6920216
12699,8.290372,3.953929,10.39075,2.85152
12700,3.5669343,3.5710306,7.999294,2.8956206
12701,3.7980108,3.9066138,8.645996,3.6170132
12702,5.339224,4.4121847,8.170502,0.020191789
12703,5.3370113,3.487542,8.32415,3.9520843
12704,4.779555,5.5041866,7.9086514,3.6810277
12705,6.0337105,4.1948476,6.059352,3.3309703
12706,8.54548,3.5055447,8.189581,2.6270525
12707,6.0058503,4.1564755,8.038544,2.4413872
12708,4.1621943,4.144224,6.8140893,4.170675
12709,3.4506462,4.162138,9.068892,2.9448502
12710,8.636357,4.2475514,8.680667,3.364444
12711,8.021336,3.4772058,6.445134,3.3110287
12712,9.844037,4.2486305,9.444487,3.4600892
12713,4.4885364,3.7001853,8.792446,2.1387525
12714,3.221432,3.5011852,11.413427,1.3306345
12715,7.5780435,4.286414,8.7292385,0.30148533
12716,7.211248,3.8445818,3.3633652,4.3404016
12717,7.7588058,3.5799778,10.133315,3.9571157
12718,9.9086275,4.2329865,10.973057,3.3305445
12719,9.219501,3.792755,11.067257,3.6708431
12720,10.007197,4.1338015,11.357382,3.0757985
12721,6.0377064,4.708974,9.159976,3.1050022
12722,13.629089,3.3624785,7.582659,3.6232343
12723,6.688983,3.7618103,8.90999,2.1661034
12724,7.665335,4.659972,11.274576,3.7909327
12725,9.954453,4.4576025,9.91735,3.464621
12726,7.5522466,3.907591,8.382942,2.2713492
12727,9.605098,4.474706,9.554869,2.6064715
12728,4.8352737,3.2723515,11.921262,2.0403981
12729,9.955709,4.175317,7.786892,1.3902917
12730,9.377223,4.4688144,7.175186,3.322897
12731,4.8748336,2.9172976,7.3709702,3.8087912
12732,8.872226,4.4502125,8.285998,2.316423
12733,10.976905,4.6781855,10.193563,3.2284713
12734,7.3113213,4.27812,9.202727,3.1224847
12735,8.59416,3.6639295,9.532263,2.1641521
12736,9.101385,4.524273,13.585025,2.6244304
12737,4.5871835,4.0105963,8.975855,3.1131418
12738,10.785623,4.476826,6.6637526,1.3482876
12739,10.763969,4.017007,7.38407,3.7011373
12740,5.6199613,4.284524,8.81013,3.1906292
12741,8.3444195,5.0475864,9.813526,3.6096375
12742,11.900045,4.8240023,10.462978,3.5314662
12743,10.609549,4.4524527,10.138846,2.8476055
12744,4.954361,4.1206884,8.134903,2.7335582
12745,9.816647,4.4480767,8.813419,4.094125
12746,6.482197,4.1963396,9.866606,3.7285256
12747,5.9906383,4.297352,9.700765,2.8401272
12748,10.850443,4.0161133,8.221678,3.2952127
12749,7.131475,3.8930473,7.2624393,3.107018
12750,10.572716,5.3214602,9.714745,3.6153777
12751,7.639798,4.229639,9.111366,2.4226642
12752,7.1551523,4.1020594,9.584427,2.9445326
12753,3.46205,3.7478576,9.079224,3.2729213
12754,3.9351373,3.5583413,7.7790437,2.515177
12755,9.262518,4.3390474,8.600963,1.9522653
12756,7.0829716,4.8043823,8.477364,2.7519639
12757,3.8255312,3.4931905,6.805866,3.0324948
12758,8.521165,4.423889,8.217609,3.1139624
12759,7.602326,4.1110578,11.261821,3.6632683
12760,4.226208,4.1017265,8.622001,2.6439497
12761,5.7672105,4.207261,8.391968,2.889625
12762,8.830428,4.785173,9.408321,2.9973402
12763,12.352704,4.6456423,9.811203,3.0434027
12764,8.411757,3.4127069,9.128244,1.5822738
12765,7.211377,4.502629,9.880531,3.1158879
12766,2.6748662,4.2639313,9.150991,2.4096103
12767,6.239848,4.190973,10.209715,2.1549807
12768,6.071625,3.7068877,7.0071564,2.3488598
12769,8.857039,4.6999354,8.734278,3.410914
12770,8.169409,4.9401336,9.694592,3.8048584
12771,7.0562787,4.324198,8.26336,2.6669164
12772,13.393571,4.7898436,11.451104,3.3591795
12773,7.3405313,3.952182,8.021912,3.5134404
12774,4.5660734,4.5056953,6.806408,3.1275852
12775,5.9013357,4.1903725,8.485359,3.7842414
12776,6.1866817,3.2666488,8.989419,3.0641751
12777,10.069631,4.190633,8.222591,3.044021
12778,15.14181,3.9994643,10.175354,3.468721
12779,12.362836,4.6176863,10.454584,3.9689558
12780,4.8654747,4.2101345,7.834436,3.5360262
12781,6.3539214,3.9611604,7.9154778,2.8577867
12782,14.543487,4.414239,9.593902,2.9212623
12783,13.150155,4.2797976,8.633094,3.6968305
12784,7.2503695,3.85804,7.729082,3.997447
12785,17.37061,3.7134423,9.420268,3.214503
12786,9.444627,4.0605307,7.4902754,3.2843702
12787,9.723624,4.279665,8.331983,2.2080116
12788,10.08299,2.9535117,5.237734,1.8474631
12789,7.2238317,3.4061303,6.0468593,2.8256352
12790,9.3385935,3.9420686,11.788456,1.4701312
12791,4.1395802,3.110848,6.8583364,2.821935
12792,8.138988,3.4115949,11.073494,3.3017066
12793,10.019368,4.3875127,10.552487,2.0668004
12794,6.6248283,4.0817647,8.848147,2.0231786
12795,6.773452,4.081703,8.01038,3.1357772
12796,9.809485,4.3695154,10.321935,3.4471042
12797,8.953407,3.8990607,9.365189,3.573224
12798,4.43606,3.2393744,6.6661553,3.3121634
12799,12.43782,5.0835567,10.836875,3.9428682
12800,12.00667,4.568415,13.985988,3.993429
12801,5.8951726,3.7228277,6.6902614,2.370287
12802,4.6542325,3.4466894,8.785169,3.2436216
12803,6.202572,3.7730281,7.710143,3.4096577
12804,11.408329,5.7122025,10.092057,2.7755446
12805,2.21552,4.072052,9.185645,4.0711813
12806,10.7859125,4.456986,8.9925785,2.799154
12807,6.797741,3.8663087,6.7507553,3.075847
12808,10.60299,4.202907,9.8942995,3.1687891
12809,9.8286295,4.88229,10.654296,3.738975
12810,6.856528,3.9561036,9.404802,2.432187
12811,5.955973,4.0777864,6.6704397,2.4203787
12812,11.933472,5.3412185,10.561324,4.4735317
12813,4.565494,3.788268,8.092863,2.8398046
12814,8.498501,4.869408,10.521968,2.7497358
12815,10.241849,3.857478,10.7291155,3.2027192
12816,7.6254015,3.2957232,7.9821367,1.9577391
12817,9.796092,4.2151165,10.365943,2.7796295
12818,9.220851,4.320796,12.427221,2.038468
12819,10.22106,4.8303156,8.80069,3.430347
12820,8.47269,4.1203628,7.8940787,3.9176035
12821,9.790519,3.8022501,8.597854,2.297867
12822,9.5048065,4.0249777,8.621689,2.8878648
12823,5.88802,4.1627073,8.3108425,3.4745848
12824,9.001331,2.9539998,7.647508,3.4069622
12825,9.096105,4.3627386,9.661328,2.2518215
12826,8.728275,2.5431151,7.1550283,3.2016265
12827,14.035188,4.9536777,10.243208,3.636257
12828,6.460631,4.0454507,9.108157,2.884039
12829,5.07215,3.8251524,9.694539,3.230126
12830,8.669478,4.0302377,8.307949,3.1445098
12831,11.342535,3.494514,8.5400505,3.1018662
12832,3.8168006,3.792189,8.577292,2.9662158
12833,6.6714735,4.407591,8.349878,2.1623297
12834,11.623899,4.6585426,12.063633,4.8736815
12835,6.012439,3.7599604,8.448004,4.084095
12836,12.347336,4.678056,10.324339,3.726071
12837,7.093489,3.9127443,8.372547,3.5005808
12838,10.42329,3.3335216,9.883232,2.664012
12839,6.7847066,4.0357122,8.05814,1.2517242
12840,6.2094345,4.5556135,10.53178,3.5984726
12841,6.171338,3.814176,9.294629,2.8368554
12842,7.764013,4.5188546,9.525763,2.1048033
12843,9.065329,4.27563,9.915083,3.0950265
12844,5.80595,4.1547604,7.4551315,2.5377467
12845,8.372696,3.957045,9.076582,2.5103931
12846,6.7459016,3.525622,6.1510725,2.4785163
12847,11.258475,4.9981966,7.890034,3.4561384
12848,8.7434,3.848727,6.438699,1.5923871
12849,4.7903047,3.7455177,12.140817,3.2663295
12850,0.085903645,3.0598392,11.987008,2.342115
12851,11.118329,3.707508,8.470424,3.0968275
12852,4.6274233,3.4414802,9.052509,2.6976998
12853,9.473921,3.6656492,9.381413,2.4062696
12854,5.5887094,2.9119766,7.908819,4.190904
12855,4.873323,2.9451683,7.9668093,3.4960732
12856,8.870647,4.247539,9.8566265,2.1545177
12857,7.3277416,3.7362342,9.913007,2.1668572
12858,11.92075,4.5202336,8.581182,3.9387136
12859,6.558264,3.9357615,5.1802926,2.7059124
12860,9.659758,2.585601,8.713654,4.482169
12861,6.230399,3.3219695,10.263698,2.0146184
12862,7.6176944,3.7180445,8.444553,3.6318958
12863,6.576969,3.7344074,9.673381,2.579855
12864,4.5008874,3.2817588,8.31669,2.756744
12865,7.079877,4.003126,8.616934,3.028954
12866,13.368405,4.651214,9.289317,3.8178415
12867,9.912011,4.9450817,6.351272,3.8293839
12868,6.384503,4.0946374,8.829461,2.776246
12869,4.209199,3.6544964,7.299592,3.2085052
12870,6.004099,3.079607,6.24873,2.6964107
12871,6.104773,4.2159615,9.188793,2.8864825
12872,9.843087,4.6603847,9.24324,3.705094
12873,7.154184,4.290527,8.816704,2.713638
12874,6.3063474,3.921385,9.200774,3.0383167
12875,4.691872,3.9514465,9.778434,3.62442
12876,6.1759105,4.4864626,10.648253,3.2436705
12877,8.61088,4.045166,8.237293,2.7567976
12878,8.951594,4.5049686,9.570907,2.9087553
12879,9.665829,4.1870227,9.256773,2.2487187
12880,7.465883,5.3478675,13.080382,2.698189
12881,3.0660892,3.3918695,10.761082,2.7689185
12882,6.8676343,2.9962912,8.146042,2.9041812
12883,6.886164,3.8941832,10.855849,2.037
12884,8.1531725,3.6627955,9.682949,4.629197
12885,2.552859,3.0242405,4.6459417,2.3520007
12886,9.209481,4.816627,9.533233,3.033644
12887,9.008206,4.080206,10.580986,3.5909889
12888,7.1053886,4.080492,8.577081,3.237489
12889,4.924596,3.990397,9.304681,3.0860007
12890,11.232882,4.733001,9.995474,2.6698856
12891,6.6137414,3.0992382,6.5698524,3.3778522
12892,10.868689,4.3147645,9.824019,4.8389497
12893,7.952482,4.7561893,11.884253,2.254498
12894,2.5390148,3.4480855,9.070376,3.1434996
12895,0.7486018,2.4454556,8.223279,2.1897385
12896,7.0649843,2.4339302,5.759519,4.0242214
12897,10.621569,3.6875916,8.005692,2.4173675
12898,5.7811375,3.6826293,14.759411,1.6372291
12899,3.9145126,3.4837794,6.2623787,3.2131057
12900,6.4883814,3.6223414,6.805767,2.2740974
12901,9.669654,4.339032,11.343645,3.887955
12902,7.364266,4.624035,10.279958,2.3614585
12903,8.419979,4.629211,11.434491,1.9681537
12904,6.070127,3.1045403,9.643116,3.04879
12905,10.634665,4.906661,8.783132,3.9387388
12906,11.047386,3.8866322,9.541364,3.329125
12907,6.8839235,3.393931,9.910391,2.1653063
12908,8.770733,4.566981,9.886076,2.7016766
12909,8.276591,4.180751,10.199399,3.2676473
12910,7.7171845,3.954177,9.334737,3.0608492
12911,2.9849672,3.4102871,12.289023,2.0370107
12912,5.084273,3.046137,8.663456,2.978904
12913,10.379172,4.217103,9.957999,3.6518667
12914,8.85467,3.7044387,8.301519,3.1722908
12915,6.823502,3.989279,9.41812,2.6655388
12916,10.998202,4.1013994,9.9459,4.6685424
12917,2.424273,3.1578045,6.611785,1.5168144
12918,13.819159,4.5630064,9.142086,2.5784593
12919,5.0327272,4.1209974,8.219051,3.2224784
12920,11.5735855,4.244623,9.568445,3.0593023
12921,5.3029313,3.7483096,9.228421,2.548761
12922,4.3713207,3.5480654,7.351917,2.61553
12923,8.208952,4.8122554,8.4129,2.0029025
12924,2.643856,2.838435,5.1573186,1.8400909
12925,11.367687,3.0936315,7.1462164,2.5656114
12926,8.496506,3.5817971,7.1721063,3.0256855
12927,8.18701,4.270471,9.150785,5.372592
12928,7.9891562,4.773359,7.716463,4.2864423
12929,9.688347,4.062791,10.064085,3.9156334
12930,5.27352,2.0003562,7.0497794,3.3912618
12931,7.9052715,4.041093,8.879304,3.2973907
12932,7.524183,3.9952574,8.668131,3.880458
12933,5.7488756,3.8870332,7.9672813,4.195597
12934,6.185134,3.4717512,7.7317452,2.0773387
12935,6.582711,3.3606422,7.6389923,2.1177344
12936,5.9696617,4.2347875,11.907095,2.3132243
12937,7.3193016,2.8588705,10.181083,2.148797
12938,10.83435,3.5417712,13.464889,1.9238074
12939,9.632807,4.172373,9.886426,4.089356
12940,10.49004,3.9641845,12.776271,2.1950722
12941,6.9540243,3.9879217,7.9955797,2.8135955
12942,6.003608,3.735695,6.7762103,4.8302197
12943,7.9127684,4.1649284,9.024853,3.2375832
12944,3.7688036,3.1665552,7.567123,3.7840025
12945,10.984003,4.0730963,10.902619,3.4985173
12946,11.150817,3.3974144,6.2057476,1.816391
12947,4.77106,3.4990087,7.4563785,1.8188701
12948,7.6880355,4.1596594,9.446165,2.8772435
12949,6.64079,3.9543562,7.7958837,2.4790761
12950,6.880472,4.251754,10.228062,3.6744056
12951,7.0171766,4.4948015,10.251195,3.0282898
12952,10.62364,4.000017,14.378698,2.760807
12953,5.415607,4.3498125,8.18025,3.9522483
12954,5.0959873,4.7763195,9.940778,4.303273
12955,7.22691,4.720441,10.324918,2.5188324
12956,3.958617,3.6997993,9.634893,3.5708818
12957,2.754052,4.2736044,11.212846,3.197577
12958,5.030124,3.8497114,9.706992,3.0262291
12959,7.0463376,4.73746,9.681013,2.6475308
12960,16.304163,4.08433,10.455582,3.0908766
12961,11.438782,4.510302,11.098022,2.2333388
12962,11.662494,1.9454738,8.312561,4.666343
12963,8.7657385,3.317217,4.6181316,4.825116
12964,8.759592,3.7398047,9.826372,4.155077
12965,8.645776,3.6832504,7.3961105,2.815618
12966,8.330043,4.3232746,10.923026,2.6557963
12967,7.577542,4.055725,8.073087,1.2660666
12968,6.9810452,4.121681,6.79217,4.078496
12969,6.023975,4.4465046,11.092304,3.07619
12970,4.107396,3.510233,8.69979,4.403077
12971,9.050485,4.0276957,11.730663,3.6780348
12972,9.841187,4.7364645,9.738784,4.318441
12973,6.8242607,4.2659373,9.835277,3.786601
12974,7.8243794,4.4058633,10.129334,3.7476285
12975,12.6988,4.7200575,10.86364,3.9719481
12976,6.199118,4.328388,10.421985,3.8212035
12977,10.471523,4.9362135,12.217912,2.7820833
12978,11.86508,4.88407,8.49737,2.946764
12979,7.083533,4.171101,9.560031,3.69016
12980,10.53935,4.2303104,8.284044,3.4829984
12981,9.951996,3.9132001,10.710655,4.1507616
12982,10.010906,3.225025,7.464531,2.8712924
12983,7.1682386,2.6595175,7.9526944,4.424409
12984,11.633248,4.09042,10.639919,3.699543
12985,5.544305,3.1597948,6.7369018,2.8976214
12986,6.9557276,3.715744,8.918552,2.5886722
12987,6.606445,3.3342693,8.599128,2.0975966
12988,11.749347,4.0166426,10.044034,3.4619288
12989,4.5474377,3.4170961,7.86954,3.458055
12990,10.850934,3.9163277,8.936928,1.3864386
12991,9.661426,4.230131,9.4255085,3.889286
12992,4.321948,3.510541,8.523551,1.7882533
12993,12.540594,4.306526,9.660107,3.622734
12994,8.965361,4.1349254,9.465074,3.6314778
12995,8.218813,5.0743957,11.206841,3.0674822
12996,10.932322,4.125635,9.303596,2.8788068
12997,9.066306,3.7757406,7.5498486,2.630884
12998,11.04173,3.1994064,4.6253505,3.5013168
12999,9.408585,4.4687796,9.54012,4.7383966
13000,6.413331,3.4330652,9.949379,2.2231326
13001,13.495147,3.0612338,9.705101,4.446493
13002,7.605337,3.4479172,10.243263,3.019383
13003,8.066703,4.3209352,9.359771,3.0640514
13004,5.541076,3.8599,9.470072,2.4443388
13005,6.204303,3.8371031,10.0047245,2.2561717
13006,7.005637,3.8745604,6.1640086,2.9929032
13007,13.392713,4.560997,11.420931,3.5878165
13008,5.6653175,3.3032029,5.692856,2.754315
13009,10.261992,4.272341,9.463684,3.1918924
13010,8.05923,4.6814523,8.15692,3.0707972
13011,10.835875,4.4137535,9.823508,4.1466684
13012,8.330088,3.9111533,8.569922,3.2848706
13013,7.228179,3.4729135,6.72443,4.176272
13014,9.694333,5.4509134,10.187327,2.7707367
13015,7.470983,3.51278,6.5813184,1.7582054
13016,3.773629,4.3911567,7.1487684,3.0723119
13017,5.5653925,4.0323477,8.789306,2.966912
13018,11.796896,4.9334354,9.387423,2.7351487
13019,11.495686,4.4727325,9.766198,3.0605223
13020,10.728742,4.3040085,11.679833,3.5530596
13021,12.493226,3.7233639,9.9241,3.1030066
13022,12.031577,5.090123,7.3816733,4.97053
13023,10.994468,4.3388233,5.126971,6.114162
13024,5.512232,3.5059054,6.8677173,4.8887196
13025,4.3841243,3.8715155,8.045267,2.792987
13026,8.499365,4.3429136,10.248593,2.2143972
13027,7.6279726,4.1957703,11.584356,2.1422887
13028,8.540345,3.414223,8.44269,1.196163
13029,9.462857,3.408571,7.300504,3.5202909
13030,9.65511,4.146776,9.704094,4.3173614
13031,12.946706,4.392617,9.974864,3.245372
13032,9.404115,2.4983723,6.625299,4.295355
13033,9.558654,3.865294,10.786192,4.245019
13034,5.4210854,3.3948314,7.247419,2.7572274
13035,11.214175,4.01543,10.809395,2.3734698
13036,5.13931,3.3335218,5.7268977,3.2940092
13037,11.954816,3.8493192,9.333149,2.5655856
13038,1.7056546,3.4735072,9.95587,3.3041823
13039,4.928206,4.544379,8.596209,3.8965468
13040,6.2591705,3.6804645,8.712764,3.9720154
13041,11.300553,4.5983763,8.098067,4.528122
13042,7.03875,3.5578668,9.2125025,4.0809917
13043,8.953572,3.6934543,9.596283,3.2462113
13044,6.382793,3.782895,8.261538,2.7674215
13045,10.717523,3.1423788,6.884271,1.7782114
13046,11.592488,3.4341004,7.116175,2.638057
13047,8.570163,3.800623,7.8046803,2.2738986
13048,7.7349854,3.465208,8.843329,3.4829667
13049,13.317044,4.3809185,9.5421095,4.681644
13050,8.045195,4.2731857,8.604911,3.204338
13051,10.695285,4.778816,8.110817,2.8116953
13052,7.5993233,3.4482565,6.961898,3.4030907
13053,9.295878,2.661183,7.129496,3.6484132
13054,6.6491923,4.2742853,9.083891,3.517884
13055,9.04982,3.3345344,9.828517,3.4196997
13056,14.063614,4.0176277,13.166813,4.095615
13057,6.3563128,3.8854609,8.870181,2.200807
13058,8.620066,4.7093606,10.460806,3.010701
13059,12.561362,5.289284,9.925365,3.8291001
13060,7.278056,4.1073112,9.8804455,3.5196698
13061,5.7080736,4.1822767,9.000297,3.082591
13062,4.935971,2.4051487,6.9027176,2.8350313
13063,9.34706,2.2588758,5.3707776,3.219827
13064,2.8106055,2.5029013,10.428951,6.8046937
13065,5.7272377,3.5835886,6.913763,3.8913746
13066,11.69934,4.078738,6.3878784,4.7805905
13067,4.212657,4.3182597,8.002762,2.712211
13068,7.136602,5.0985045,10.762323,3.0127406
13069,3.6049078,4.0887947,10.247406,2.627914
13070,5.382072,4.0625763,9.017555,1.587342
13071,12.872913,4.56881,9.047154,3.0583842
13072,9.79437,3.819544,10.709547,3.904087
13073,4.2769003,4.1930456,7.73463,2.2435355
13074,6.6863074,3.5115738,7.8003035,1.4701675
13075,5.5129123,4.1184645,8.146176,2.8454044
13076,9.481874,4.507767,9.321356,3.145732
13077,7.9455795,4.5608096,9.854154,3.0659983
13078,4.8953667,3.1139197,6.3285184,3.3345568
13079,4.8459663,3.688649,8.934881,3.6325562
13080,10.81491,4.272423,9.21766,3.3645282
13081,6.170311,3.7305021,9.122341,1.8726796
13082,5.7791433,3.555937,7.9679213,2.705155
13083,10.652321,4.2997,8.44993,1.808422
13084,2.6526368,3.7088876,8.726469,2.3590512
13085,3.2886837,3.3738694,11.061161,2.0905042
13086,11.40837,4.3610964,9.078069,2.3020425
13087,11.182702,4.086121,9.745873,3.0167723
13088,11.902552,4.695132,9.339094,2.103325
13089,5.763666,3.3184168,4.97828,3.3712957
13090,5.0075626,3.5430357,8.013853,3.4813073
13091,6.678166,3.7119122,12.235805,5.068319
13092,4.0997095,2.5895467,7.9121475,2.217194
13093,7.498157,3.6511538,4.883381,2.5321305
13094,8.40925,3.3483467,7.4461923,2.0144234
13095,6.71372,3.90329,8.625252,3.6425047
13096,7.5529423,4.4626102,10.644163,3.375441
13097,15.2524805,3.9534028,8.861786,2.344686
13098,9.623848,4.2886477,9.879988,3.7071679
13099,16.771029,4.5688877,10.082504,4.3131447
13100,10.251672,4.3854237,9.415862,3.3713078
13101,9.920581,2.826041,7.59208,2.3521173
13102,7.547873,3.7728877,8.123537,4.14581
13103,9.984195,4.4631786,10.307072,4.741214
13104,9.9438095,4.492753,10.813409,2.6833797
13105,7.850893,4.4739294,9.035256,3.3623357
13106,12.209328,4.752501,8.28751,3.0459485
13107,4.312093,3.6842303,8.029677,4.431703
13108,12.9300585,3.8167315,9.570063,2.7851505
13109,7.6521807,4.5033607,9.792561,2.3547826
13110,10.475218,3.9693058,8.050241,2.9295855
13111,6.2151694,3.9809384,8.250563,2.563684
13112,12.708751,4.4988933,7.40487,4.0279255
